experience_level,years_experience,employment_type,company_size,remote_ratio,benefits_score,job_description_length,skill_count
3,17,1,1,50,5.9,2065,3
1,4,1,2,100,8.6,1404,4
1,2,0,0,100,8.4,1230,5
0,0,1,2,0,9.0,1534,4
3,15,0,2,100,8.4,820,5
2,7,1,1,0,9.4,523,3
2,7,0,0,0,7.6,685,3
3,17,0,1,50,6.0,2034,3
1,2,0,0,100,7.9,2039,3
1,4,0,0,50,8.2,1785,3
1,4,0,2,100,6.4,1936,3
3,17,0,2,0,7.0,667,3
1,3,1,0,50,7.0,2494,5
0,0,0,2,50,5.4,2222,3
2,9,0,0,100,6.0,525,3
3,13,0,2,0,8.1,1603,4
0,0,0,2,50,7.0,1448,4
0,0,0,2,0,7.6,1688,5
2,5,1,0,100,5.2,1268,3
0,0,0,0,50,5.6,1029,4
3,13,0,2,50,9.7,938,5
0,1,1,1,50,9.9,2380,5
2,5,0,2,0,8.1,1562,5
2,8,0,2,0,7.5,1158,3
1,3,0,2,100,6.5,2297,3
0,1,0,1,50,7.8,1378,5
0,1,0,1,0,6.0,1028,5
3,10,0,0,0,9.0,719,3
3,15,1,0,100,8.1,1360,4
0,0,0,2,0,8.4,1691,4
2,9,0,2,100,6.6,2345,4
3,10,0,2,50,5.7,1429,5
0,0,1,1,0,9.4,2140,4
2,6,0,1,50,7.0,1064,4
3,16,0,1,100,7.9,1593,3
1,3,0,2,0,9.3,1719,3
2,8,0,1,50,7.5,2079,3
1,4,0,0,100,5.7,1137,5
0,0,0,0,0,7.8,1254,4
2,7,0,2,50,6.3,2269,5
2,9,0,0,50,7.3,2385,5
0,1,0,1,0,8.3,1906,5
1,4,0,2,0,8.8,1040,5
1,2,0,0,0,9.3,1827,5
1,4,0,0,0,7.7,1388,4
2,7,0,0,100,10.0,1294,5
1,3,0,0,0,5.2,807,3
1,2,0,2,0,5.4,1718,3
1,4,0,2,0,5.2,1367,3
2,6,0,2,100,5.2,538,5
2,6,0,2,50,7.4,1938,5
0,0,0,1,0,6.0,1086,4
1,2,0,0,100,6.8,2178,3
1,3,0,2,100,5.9,2404,4
1,2,0,1,100,9.8,2284,3
1,4,0,1,0,9.7,683,5
1,4,1,1,0,8.6,1782,4
1,3,0,0,100,5.3,783,3
0,0,0,2,50,8.3,1747,5
1,3,0,0,50,9.9,1486,5
1,3,0,2,50,8.7,1275,4
1,3,0,0,0,5.7,822,5
3,15,0,2,100,7.2,2394,5
1,2,0,0,50,5.3,641,5
1,3,1,1,100,6.6,780,4
2,9,0,1,0,6.3,565,4
1,2,0,0,50,5.5,1495,4
2,6,0,2,100,6.6,1028,5
2,5,1,1,50,8.4,1414,4
2,5,0,0,0,8.9,1132,4
3,12,1,1,0,8.0,1326,3
3,16,0,0,100,6.1,1112,4
1,3,1,2,50,9.0,1579,3
0,1,0,0,0,6.4,2213,3
0,1,0,1,100,9.3,736,5
2,9,1,1,0,7.9,2171,4
0,1,0,0,0,8.1,963,4
3,13,0,1,100,5.5,1764,4
1,4,0,2,0,6.6,2270,3
3,18,0,0,50,9.5,951,4
0,1,0,0,50,6.5,1780,5
2,9,0,1,0,9.1,728,4
2,9,0,0,0,6.3,975,5
0,1,0,1,100,8.3,1251,4
1,4,1,0,50,6.8,1944,3
3,14,0,1,100,8.8,2385,4
0,0,0,2,100,5.5,1407,4
1,2,0,1,0,9.4,1162,5
0,0,1,0,50,5.5,2180,3
2,7,0,1,50,6.8,2257,4
2,7,0,2,0,7.9,630,4
2,9,0,2,0,6.1,883,3
0,0,1,0,50,9.4,678,4
2,8,0,0,50,7.5,1063,3
0,1,0,2,50,6.2,968,5
1,4,1,2,0,6.6,607,5
0,1,0,2,0,9.2,1546,5
0,1,0,0,50,6.2,613,3
0,1,0,0,0,7.1,1992,4
0,1,0,1,100,9.9,2086,5
3,18,1,0,100,5.7,2268,4
1,3,0,1,100,6.3,1474,4
0,0,1,2,0,9.0,552,3
1,2,1,1,100,6.2,937,5
1,4,1,0,0,6.6,1925,4
2,8,0,1,0,5.6,1719,5
2,7,1,0,100,7.2,1615,4
0,1,0,0,0,8.1,2312,3
3,17,1,2,100,8.0,2405,4
2,6,0,2,100,6.8,1539,3
1,3,0,1,50,5.6,1801,3
1,4,0,0,0,9.3,1763,4
1,4,0,2,50,5.1,2118,5
0,1,0,0,0,7.8,2126,3
2,6,0,0,100,5.7,1856,3
2,7,0,0,0,8.8,1811,4
1,2,0,0,50,8.2,556,4
2,7,0,2,50,6.4,1049,3
1,4,0,2,50,8.0,1493,5
1,4,0,0,100,7.6,1783,3
0,0,0,2,0,9.5,706,4
1,4,1,0,100,7.9,1501,4
3,15,0,1,0,7.5,1556,4
0,1,1,2,100,5.3,610,3
3,14,0,1,100,9.6,1739,4
3,15,0,0,0,7.2,1089,5
2,6,1,1,100,6.8,1363,5
3,12,0,1,100,5.8,1220,3
2,7,0,1,50,8.0,1943,4
3,18,1,2,100,7.9,966,4
3,19,0,0,50,8.0,1919,3
1,3,0,1,50,5.8,1938,3
0,1,0,1,0,5.5,2115,5
3,15,1,1,100,5.3,811,5
3,17,0,1,0,7.8,1985,4
2,6,0,0,50,8.8,2379,4
0,0,0,0,0,8.9,2067,5
0,0,0,2,100,6.3,822,4
2,8,0,0,50,7.8,1954,5
2,5,0,2,50,6.9,2090,5
1,4,1,1,50,6.9,1922,5
1,4,0,1,100,8.2,2362,4
0,1,0,2,50,8.9,2438,3
2,5,0,0,100,9.7,568,3
0,1,0,0,100,7.0,1081,5
0,1,1,1,100,9.9,2365,4
3,12,0,0,50,6.5,1528,3
3,11,1,1,100,7.4,1388,5
2,7,0,1,0,9.2,545,5
2,6,0,0,0,6.7,679,5
2,8,1,2,0,8.7,1495,5
0,1,0,2,100,5.3,747,4
2,6,0,1,100,7.0,1965,3
2,8,0,0,100,7.8,2085,5
1,4,0,1,100,9.0,701,3
2,7,0,2,50,7.2,2329,3
3,15,0,1,50,8.9,1209,5
3,17,0,1,0,6.7,2417,5
0,0,0,1,100,8.2,1584,3
0,1,0,2,0,6.2,2315,3
3,14,0,1,0,9.2,2494,4
0,1,1,2,0,7.7,1829,5
1,2,1,1,0,6.0,1603,5
3,16,0,0,100,7.0,1028,3
3,19,0,0,0,5.3,1953,4
1,4,0,1,0,9.0,1624,4
3,14,0,2,100,10.0,2359,3
2,5,0,1,100,9.2,2172,4
0,0,1,2,50,9.8,1904,4
1,3,0,2,50,7.8,1617,4
1,3,0,1,0,6.4,1250,5
3,12,0,0,50,8.9,515,4
1,2,0,2,50,7.9,2132,5
1,4,0,2,50,5.6,1773,3
2,8,0,1,0,5.7,1549,5
3,16,0,2,100,8.6,2282,3
2,7,1,1,50,9.0,1405,4
3,13,0,1,100,7.1,769,5
2,9,1,1,50,9.0,1166,4
1,4,0,0,100,6.1,1593,3
2,7,0,1,0,7.0,1633,5
3,15,0,0,0,7.0,1926,5
1,3,0,2,100,6.8,2436,3
2,7,0,1,100,7.2,1463,4
0,0,0,2,50,6.8,720,3
1,3,0,2,50,8.5,971,5
0,0,0,0,50,6.5,1177,3
1,3,0,0,0,9.5,1856,5
3,10,1,1,100,9.1,774,4
2,8,0,2,50,6.1,2188,5
3,13,0,2,50,7.8,1279,3
0,0,0,2,50,6.8,2038,4
3,18,1,1,50,8.8,1041,4
1,2,0,1,100,6.7,2492,3
1,3,0,0,100,7.3,1411,4
3,15,0,0,0,5.1,1633,5
1,2,0,0,0,6.3,2393,4
2,6,1,2,0,9.4,602,3
0,0,1,0,50,5.8,1857,5
3,13,1,0,0,9.5,1757,3
0,1,0,1,100,5.6,1686,3
2,6,0,2,0,6.3,2088,3
2,5,0,2,0,5.5,1647,3
2,7,0,2,50,6.0,572,5
2,8,0,0,0,9.8,2390,4
0,0,1,2,0,9.6,1266,3
2,8,0,0,0,7.4,842,5
0,0,0,0,0,5.4,1189,5
3,12,0,0,0,6.0,1901,5
0,1,1,0,50,9.4,1032,5
2,7,0,0,50,6.5,2044,5
2,6,0,2,50,6.4,881,4
0,1,1,0,100,8.8,1720,4
1,3,1,1,0,9.4,1954,4
2,7,0,1,50,8.9,802,5
3,19,1,1,0,7.7,657,4
1,2,0,0,50,6.4,1058,4
1,2,0,0,100,5.8,2357,5
3,10,1,0,100,9.3,649,3
3,10,0,1,50,5.3,2156,5
0,1,0,2,0,9.1,1852,5
1,4,1,2,100,5.5,1416,4
0,0,0,2,0,6.6,721,4
1,4,0,2,0,7.5,969,5
3,15,0,1,0,7.1,973,3
2,6,0,1,50,5.2,1134,3
3,15,0,2,50,6.8,1478,4
1,2,0,1,100,9.1,1892,3
0,0,0,1,50,7.6,2115,4
0,0,1,0,0,8.3,1484,5
1,2,0,0,50,7.8,2123,3
0,1,0,2,0,8.3,2168,3
3,19,0,0,50,7.9,996,3
3,16,0,0,100,8.1,1463,5
1,2,0,0,0,9.8,896,3
0,1,1,0,100,9.3,775,3
0,1,0,0,100,9.1,823,4
1,3,0,2,0,8.4,1660,4
2,9,0,0,100,6.9,2112,4
3,15,0,0,50,5.6,665,3
1,4,0,1,100,6.1,827,5
1,2,1,0,0,6.1,1534,5
0,1,1,2,50,5.2,964,3
0,0,0,0,100,7.6,653,3
0,1,0,1,50,5.8,762,5
1,4,1,1,0,7.0,1432,3
3,14,0,0,0,8.0,531,3
2,6,0,2,0,9.0,2148,4
0,1,0,1,100,7.2,1694,3
2,8,0,0,100,9.8,1084,3
1,3,0,2,50,5.7,2317,4
2,8,0,0,0,6.5,1255,4
0,1,0,2,100,8.2,1079,4
3,10,0,0,50,7.1,1197,4
0,1,0,0,0,5.6,1965,4
0,0,1,1,0,8.5,849,5
3,16,0,0,100,6.1,1075,5
1,2,1,0,0,6.9,1334,3
1,4,0,1,50,9.3,1326,4
1,2,1,0,50,9.0,605,4
2,9,0,2,50,6.4,2339,4
3,15,0,1,0,8.6,944,5
1,3,0,1,100,6.2,1552,5
3,14,0,2,100,9.9,558,5
1,3,0,1,100,7.2,1796,5
1,4,1,1,50,7.6,2335,4
3,19,0,1,50,7.8,1747,5
1,3,0,2,50,9.6,2474,4
0,1,1,2,0,9.3,2420,3
0,0,0,1,0,9.6,869,3
3,15,0,2,50,6.0,1675,3
2,5,0,0,100,8.5,1232,4
3,19,0,1,100,9.7,1458,3
1,3,0,1,50,5.2,603,3
0,1,1,0,50,8.0,2016,5
3,15,0,0,100,9.2,1562,3
2,5,0,0,0,6.6,2261,5
1,3,0,1,50,8.4,1333,5
1,2,0,0,100,9.8,550,3
3,14,0,2,100,7.9,590,3
0,1,1,0,0,5.5,1586,3
2,6,0,1,0,6.7,735,5
0,0,0,0,0,6.2,2414,5
3,13,1,2,0,7.9,884,3
3,11,0,0,50,6.2,2336,5
1,3,0,0,50,8.3,1572,4
1,3,0,1,0,5.1,809,4
0,0,0,2,0,7.5,1732,5
1,4,0,0,0,8.8,1335,4
1,3,0,1,50,8.3,1218,3
3,14,0,0,100,7.0,1847,5
1,3,0,2,50,8.5,1734,5
0,0,0,1,0,6.4,2473,5
0,0,0,1,50,9.8,1702,5
2,8,0,2,100,5.7,1889,5
0,1,0,0,50,9.0,2143,5
0,1,0,2,0,8.8,796,5
1,2,0,0,50,8.1,668,5
2,6,0,0,50,7.2,744,5
2,9,0,0,0,6.4,1314,5
3,11,1,0,100,7.8,807,4
2,7,0,2,50,5.3,924,4
1,3,0,1,100,5.2,1191,5
3,18,0,2,0,6.0,1723,3
2,6,0,2,100,9.9,1758,3
2,6,1,1,100,6.9,1090,5
0,1,0,2,100,9.1,1874,5
2,9,0,2,0,6.3,1236,5
0,0,0,0,0,5.4,1017,3
2,9,1,1,50,6.6,1516,3
3,16,0,2,100,8.5,2265,3
1,2,0,1,0,6.6,1683,5
0,0,0,1,50,7.1,1167,5
2,9,0,1,100,6.3,2147,3
3,19,0,1,0,7.3,1891,5
3,16,0,1,50,9.8,1504,5
0,0,0,2,50,6.2,2123,5
0,1,1,0,0,5.5,1473,5
2,8,0,0,100,8.2,1715,4
0,1,1,0,0,8.9,2227,3
0,0,0,1,0,8.3,763,5
3,13,1,0,100,6.5,1253,4
0,1,0,2,100,6.2,1022,4
3,15,0,0,0,5.8,1810,4
0,1,0,0,50,8.9,671,3
1,2,0,0,0,8.2,2485,5
0,0,1,0,100,7.2,2340,5
2,5,0,0,100,8.0,2384,3
1,2,0,0,100,7.4,2274,5
0,0,0,1,100,9.7,2094,3
1,2,1,2,0,8.5,2168,5
2,6,0,1,0,9.7,1021,5
1,3,0,1,50,8.9,2027,3
2,7,0,1,100,6.8,1398,4
2,9,0,0,50,6.2,898,4
1,2,0,1,100,6.7,1852,4
0,0,0,2,0,5.4,1640,3
3,16,0,0,50,9.9,1716,5
2,8,0,1,0,6.4,1035,3
0,1,0,2,100,6.0,1864,4
3,16,0,0,0,7.3,1631,5
3,18,0,1,100,7.3,2321,4
2,9,0,0,50,9.0,1938,3
0,1,0,0,50,9.9,2079,4
3,15,0,0,0,8.1,850,5
2,8,0,0,0,9.1,1569,4
3,11,0,2,0,9.2,2398,4
1,4,0,1,100,5.4,560,3
0,1,0,1,50,8.1,505,3
3,18,1,1,50,7.5,1846,3
0,1,0,2,50,6.7,739,5
3,16,0,2,100,9.1,1715,3
0,1,0,1,100,7.4,2399,4
3,12,1,0,50,6.9,1737,4
1,3,1,0,50,6.6,693,3
3,10,0,0,0,9.0,1329,4
2,7,0,0,100,5.3,2293,5
0,1,0,0,0,8.9,2260,5
1,4,0,1,100,9.7,2336,5
0,1,0,0,50,7.5,2088,5
1,4,0,1,0,6.9,1689,5
3,18,0,0,50,5.9,1116,5
0,1,0,1,50,9.4,1233,5
1,2,0,2,100,9.4,2459,5
1,3,0,1,100,7.4,1705,3
2,8,1,0,50,6.9,2339,3
1,4,0,0,0,9.2,568,5
1,3,0,2,100,6.6,2087,5
2,5,0,0,0,8.0,1149,3
3,15,1,2,100,7.5,743,4
0,0,0,2,50,7.6,1668,3
0,0,0,0,0,6.8,1063,3
2,9,0,2,50,5.5,990,3
2,8,0,1,100,9.5,1050,5
3,19,0,0,100,6.9,1348,3
0,1,0,0,0,6.1,1969,5
1,4,0,1,100,8.6,2459,3
1,4,0,2,100,5.5,1737,3
2,5,0,0,50,9.6,2491,3
3,15,0,0,100,9.3,2364,5
3,18,0,1,50,6.8,2285,4
3,13,1,2,50,8.9,619,3
3,16,0,0,50,8.9,2031,5
2,9,1,2,100,6.4,1183,5
1,3,0,0,0,9.1,1932,5
1,3,0,1,100,9.3,645,3
3,10,0,2,100,8.2,1698,4
1,3,0,1,50,9.5,1867,3
2,7,1,0,50,6.0,1417,5
1,4,0,2,100,9.1,529,3
0,1,1,1,100,6.8,1404,3
1,2,0,1,50,9.0,665,5
0,1,0,1,0,5.9,1102,3
3,16,1,0,50,9.0,2051,5
3,17,0,1,100,7.6,1145,5
1,3,0,0,100,6.7,2069,4
0,1,0,2,100,7.0,1083,4
1,4,0,2,100,9.7,2463,5
3,16,1,1,100,5.7,1706,3
1,4,0,1,100,8.5,1324,4
1,2,1,2,50,7.6,2181,4
0,0,0,1,0,5.6,830,3
1,2,0,0,0,7.1,770,3
0,1,0,2,0,7.1,614,3
2,7,0,0,100,9.8,1449,3
3,14,1,1,0,7.8,1157,5
3,13,0,0,0,6.8,2298,3
0,1,0,0,50,7.9,1041,3
3,14,1,0,50,9.6,1550,3
2,5,1,0,100,7.1,1544,5
3,14,0,0,0,9.3,1923,3
2,8,0,1,50,8.0,1307,4
3,13,0,1,100,8.9,2386,4
3,16,1,0,100,9.6,2043,5
3,11,0,2,0,8.9,1658,3
3,17,0,1,0,5.4,2164,5
0,1,0,1,50,7.1,1079,4
0,0,1,1,0,8.9,1637,3
0,1,1,1,0,7.8,2297,5
0,0,0,1,50,9.6,683,4
1,3,1,0,50,7.4,1247,3
0,0,0,2,50,9.6,1965,4
0,0,0,2,100,6.6,1387,4
1,4,0,2,100,8.5,1837,3
3,15,0,1,100,8.1,1850,4
3,17,0,2,50,8.9,2308,4
1,3,1,0,100,8.6,1101,4
1,3,0,2,100,7.9,1813,5
1,4,0,1,0,6.6,1157,4
1,2,0,1,0,5.7,1317,4
0,0,0,2,0,6.7,1000,4
3,19,0,0,100,5.3,2084,4
3,10,0,1,100,7.4,1137,3
0,0,0,1,0,8.3,866,5
3,19,1,0,100,6.5,1695,3
3,15,0,0,50,6.0,2091,5
2,9,0,0,0,7.1,1831,4
0,0,0,1,0,9.1,1857,4
2,7,1,2,100,7.1,838,3
2,8,0,0,50,5.1,564,5
2,7,0,2,100,5.6,1735,3
1,4,0,1,100,7.1,2186,4
3,12,1,0,50,7.1,1217,4
1,4,0,1,0,5.8,807,3
2,8,1,1,100,5.3,1035,5
0,0,0,0,0,5.4,963,4
1,4,1,2,50,5.2,1192,5
3,11,1,1,0,5.5,786,4
1,3,0,2,50,6.7,877,4
2,7,0,0,100,7.8,1431,3
0,1,0,0,100,8.7,681,4
0,1,0,1,50,7.1,1673,3
2,7,0,2,100,9.8,1851,5
1,2,1,2,0,7.8,653,4
0,0,1,0,100,6.5,935,4
0,1,0,1,0,6.2,2498,4
3,13,0,2,50,9.3,1660,3
2,8,0,2,100,6.9,2355,5
0,0,1,0,50,8.3,1437,4
2,7,0,0,50,9.8,593,4
0,1,0,1,100,6.3,2289,5
0,1,0,1,0,8.5,866,4
0,0,0,0,0,7.2,1257,4
3,11,1,1,100,7.8,1128,5
3,13,0,1,100,7.5,1358,5
0,0,0,1,50,8.7,989,4
3,19,0,0,100,7.8,2435,3
3,14,0,1,50,7.8,1697,4
0,0,0,0,100,5.8,2076,5
3,10,0,0,50,6.2,1002,4
2,6,0,1,100,7.6,2113,5
3,13,0,0,50,5.5,1083,4
3,18,0,2,0,6.8,1853,3
0,0,0,2,0,6.4,1129,3
2,8,0,1,100,9.2,1788,5
3,17,1,2,100,7.5,927,5
0,0,0,0,50,7.2,2169,5
3,18,0,0,50,6.8,1146,3
1,3,0,1,0,7.9,1767,4
1,3,0,1,50,5.8,2040,4
1,3,0,0,50,6.4,941,3
1,4,0,0,0,7.2,1743,5
3,19,0,2,50,9.0,1855,5
0,1,1,1,50,10.0,813,5
2,9,0,2,100,5.2,1648,5
3,17,0,2,50,6.2,1177,4
3,12,0,2,50,5.1,699,3
0,0,1,0,50,9.1,2140,5
0,0,0,1,0,5.1,760,3
1,4,0,1,0,6.2,1505,4
1,2,0,1,50,8.5,2401,4
2,6,1,2,0,9.1,1314,4
3,18,1,0,0,8.4,1870,5
3,10,0,0,0,9.9,1293,3
2,6,1,0,100,9.8,1591,4
1,2,0,0,0,6.7,1121,3
3,16,0,1,0,5.3,932,4
1,3,0,1,100,9.0,1590,3
3,18,0,1,0,7.9,1812,3
0,0,1,2,100,6.8,620,5
3,10,0,0,100,7.6,1133,3
2,9,0,0,50,9.4,1458,4
0,1,0,1,50,6.5,640,4
0,1,0,0,0,6.6,1679,4
1,3,1,0,0,5.4,1331,3
3,15,0,0,50,5.3,2457,3
1,2,0,2,0,9.2,647,4
0,1,1,0,0,9.0,2129,4
3,16,0,0,50,8.2,2078,5
3,19,1,0,0,8.9,533,3
0,0,0,2,100,9.7,1387,4
3,19,0,1,50,8.5,1350,4
3,10,1,2,100,5.3,1429,4
3,19,1,0,50,9.1,702,5
2,8,0,1,0,9.9,842,4
1,2,1,1,100,7.1,976,3
2,6,0,2,50,6.7,2459,4
2,6,0,2,50,7.5,2245,5
0,0,0,1,0,5.5,2280,5
2,9,1,1,0,8.5,2068,4
2,9,0,1,100,9.4,532,3
1,2,1,0,50,7.4,1541,4
1,3,0,2,100,7.5,1845,3
0,0,0,0,0,9.7,1437,5
1,4,0,1,0,9.1,985,4
3,16,0,0,50,8.1,2092,5
2,9,0,0,100,9.0,1231,5
3,13,1,1,0,9.0,1949,4
1,2,1,1,0,9.1,1697,3
2,8,1,0,100,8.9,1289,3
2,7,1,2,100,6.4,1169,4
1,4,0,1,50,9.5,1832,4
2,8,0,0,100,7.9,2376,3
3,13,0,0,0,6.7,666,4
1,4,0,2,50,9.8,1871,3
2,8,0,2,50,9.6,974,5
3,10,0,1,0,5.2,877,4
2,8,1,1,50,9.4,1735,5
2,5,0,2,0,5.3,2193,3
1,3,0,0,0,8.1,2489,4
1,4,0,0,50,8.1,2365,4
0,1,0,1,0,7.8,879,3
3,13,0,2,50,6.3,1358,5
0,0,0,0,100,8.4,1020,4
3,16,0,2,50,8.2,1166,3
2,5,0,0,50,6.5,1643,5
1,2,0,2,0,7.1,1560,3
2,6,0,2,50,5.2,1914,4
0,1,0,0,50,5.1,994,4
0,0,0,2,100,6.1,1516,3
2,6,0,1,50,8.9,1633,4
3,15,0,0,50,6.4,1821,5
3,16,0,1,0,9.0,1132,5
1,4,0,1,50,5.6,2398,3
0,0,0,1,50,6.0,1512,3
3,14,0,2,0,9.0,530,5
1,2,0,2,0,9.3,1499,3
2,9,1,1,0,7.8,1221,4
2,8,0,0,50,6.0,859,4
2,7,0,1,0,9.4,2180,5
3,17,0,2,0,9.3,1215,5
2,7,0,2,0,6.0,1548,4
2,7,0,2,100,8.8,2147,5
0,0,0,1,50,6.2,2084,3
3,19,0,0,100,5.5,1233,4
3,15,0,2,50,8.2,1901,3
0,0,0,0,0,8.3,1288,5
2,8,0,0,50,6.6,1511,3
0,0,1,1,0,5.9,1280,4
0,1,1,1,0,9.5,1831,3
0,1,1,2,50,6.6,2229,3
1,4,1,0,0,8.9,2207,5
2,7,0,0,50,5.2,2115,3
0,1,0,1,100,7.3,1185,5
1,4,0,1,50,8.1,2121,4
0,0,1,1,50,6.7,1360,5
0,0,0,1,0,8.9,1143,4
3,17,0,0,0,9.5,1462,3
1,2,1,1,100,7.7,1963,5
3,17,0,2,0,7.4,1717,4
1,3,1,0,50,9.8,938,4
1,2,0,1,0,8.0,1389,5
3,12,1,0,100,7.2,1279,3
0,0,0,2,100,6.2,629,3
2,9,1,2,0,9.1,2029,5
2,5,0,0,0,6.3,1277,3
3,10,0,1,50,8.7,694,3
3,19,1,0,50,6.1,1185,4
1,4,0,1,50,6.8,2295,5
2,8,0,2,0,6.8,1289,4
3,19,0,2,100,6.3,2097,3
3,12,1,0,0,5.5,958,4
3,12,0,1,0,9.9,797,5
0,0,0,1,0,9.0,731,3
0,1,0,1,0,9.0,1465,5
2,9,0,0,50,8.7,1130,4
3,17,0,1,100,9.2,500,3
3,16,0,0,0,7.4,842,4
3,19,1,1,0,8.0,1872,5
1,2,0,2,50,6.7,1893,5
2,6,1,1,0,6.3,631,5
3,14,1,1,50,7.8,952,3
1,3,0,0,50,9.2,1920,3
1,4,0,0,100,5.4,1894,5
0,1,0,1,100,7.2,585,5
2,5,0,1,100,7.4,1309,5
3,16,0,2,0,5.7,1946,5
3,13,1,2,100,7.8,746,3
3,18,0,1,100,5.1,2223,3
3,16,0,1,50,9.2,622,3
0,1,0,1,0,6.1,1990,3
0,0,1,2,100,6.5,1755,4
3,15,1,0,50,8.0,595,5
3,18,0,1,100,7.0,2455,3
3,19,0,1,50,5.6,1287,5
0,1,0,2,0,8.1,1040,5
0,0,0,2,100,7.1,1011,5
1,3,0,0,50,7.9,1129,4
3,17,0,2,100,7.6,1386,5
0,0,0,2,0,8.0,771,3
2,5,0,2,50,6.6,1229,4
0,1,0,2,0,7.7,1900,5
1,4,1,0,100,5.8,1951,4
3,16,0,1,50,7.7,1489,3
2,8,0,1,0,9.1,1486,5
1,2,1,0,50,8.0,657,4
2,7,0,0,100,7.6,2236,4
3,16,0,2,100,7.1,2325,3
3,12,0,2,0,9.6,1874,3
3,14,0,1,100,6.6,1823,4
0,0,0,2,50,8.3,802,3
3,15,0,0,100,9.5,1016,4
1,3,0,0,100,7.8,2338,3
2,7,0,0,100,5.4,960,3
3,15,1,0,50,6.9,840,3
3,10,1,1,0,7.3,2134,3
1,4,0,1,100,8.2,1270,5
0,0,0,0,0,7.2,2412,3
3,15,0,0,0,6.3,1964,5
2,5,0,0,100,9.3,2161,3
2,7,0,1,0,9.2,2492,4
3,19,0,2,50,9.3,787,5
1,4,1,2,50,9.0,1801,3
3,18,0,2,0,7.3,2102,3
1,2,0,0,0,8.2,879,5
1,4,0,1,50,7.3,717,5
3,18,1,1,0,8.6,1740,5
2,5,0,1,50,7.2,1505,5
3,18,0,2,0,7.0,1531,3
2,7,0,0,50,6.2,2101,3
3,15,0,0,50,6.4,663,5
0,0,1,2,50,5.5,875,5
1,3,0,0,0,8.6,1369,5
0,1,1,1,0,7.3,1696,4
2,7,0,1,50,9.7,1821,5
1,3,1,0,50,5.2,2372,4
2,8,0,0,100,8.4,545,5
2,5,0,1,50,5.2,2414,3
2,8,0,1,50,8.1,576,4
0,0,1,0,50,9.2,632,3
0,1,0,0,100,7.7,645,4
1,2,0,1,0,7.7,2052,3
0,0,1,2,50,5.0,513,3
1,2,1,1,100,6.3,705,3
0,1,0,1,100,8.1,1341,5
2,5,0,0,0,8.7,1446,4
1,3,0,1,50,5.5,818,4
2,6,0,0,0,9.6,2383,4
1,2,1,1,50,8.8,1026,3
1,4,1,2,0,6.2,1455,3
3,14,0,2,0,8.5,1018,3
2,5,1,1,50,7.1,975,3
0,1,1,0,0,8.8,2418,4
2,9,0,1,100,8.2,1865,5
0,1,0,1,50,8.0,1306,4
1,4,0,2,50,9.9,2122,4
3,12,0,1,0,5.5,1642,3
3,11,0,0,100,9.7,1761,5
0,1,0,1,50,6.2,581,3
0,0,1,1,0,5.0,1588,3
1,3,0,0,50,8.3,1556,3
1,2,0,0,0,8.7,2103,4
0,1,0,1,0,7.7,594,3
1,4,0,0,0,6.5,1640,4
3,12,0,1,50,7.2,572,3
0,0,1,2,50,8.5,1200,5
0,0,0,0,100,7.9,1404,4
3,13,0,0,50,9.0,2223,4
1,2,0,0,50,7.7,964,5
1,3,0,0,100,7.2,1714,5
2,9,0,2,50,9.9,1985,3
2,8,0,0,50,6.2,1007,3
1,2,0,2,100,5.9,1847,5
1,2,0,2,0,7.5,2276,5
2,8,0,2,100,7.4,1694,5
0,0,0,1,100,5.7,1729,4
1,2,0,0,100,5.7,1778,5
3,14,0,2,50,5.7,1525,3
2,8,0,2,50,9.5,2095,4
2,5,1,0,50,8.8,1980,3
0,0,0,1,0,5.8,549,3
3,14,0,1,100,5.7,1175,3
0,0,0,2,50,7.1,1135,5
2,5,1,2,50,7.0,1391,5
0,1,1,1,100,10.0,2417,3
0,0,1,0,50,6.1,2422,3
2,6,0,1,0,8.2,770,3
3,12,0,1,50,5.4,1655,4
2,5,0,1,0,8.4,1869,4
3,14,1,1,50,7.5,1437,5
2,8,0,0,0,7.5,1353,5
3,17,1,2,50,8.2,2148,5
0,0,0,1,100,7.3,1938,5
3,17,0,1,0,7.4,821,4
1,3,0,0,100,5.8,1426,5
2,9,0,0,0,5.6,1978,3
2,5,1,0,50,9.5,2366,3
0,1,0,0,50,7.6,1779,5
3,11,0,0,0,8.6,1776,5
3,13,0,1,0,9.3,1280,5
3,11,0,2,100,7.3,1255,4
3,15,0,1,100,5.6,1194,3
3,16,0,0,100,9.0,1168,4
2,8,0,2,100,8.4,1838,5
3,17,0,2,100,9.1,691,3
2,8,0,2,50,5.7,1122,3
3,14,0,1,50,7.0,1854,3
2,5,0,0,100,6.6,2147,3
1,3,0,0,0,8.9,1395,5
1,3,0,0,0,6.1,2355,3
1,4,1,2,50,8.9,2223,3
2,5,0,2,50,5.4,1275,5
3,10,1,1,100,5.1,1580,4
1,2,0,0,100,7.0,1345,5
3,19,0,2,50,5.0,2140,4
2,5,0,2,0,9.2,1999,3
0,1,0,1,0,5.7,611,5
0,1,1,0,100,6.2,2049,4
1,4,0,2,50,8.3,597,5
2,7,1,0,0,7.3,1691,3
1,4,0,0,0,7.2,1894,4
0,0,0,0,50,7.6,2150,3
2,7,0,2,100,9.0,592,4
